trade_date,000300.SH,510880.SH,H11009.CSI,510410.SH,518880.SH
2015-07-01,0.2,0.2,0.2,0.2,0.2
2015-07-02,0.2,0.2,0.2,0.2,0.2
2015-07-03,0.2,0.2,0.2,0.2,0.2
2015-07-06,0.2,0.2,0.2,0.2,0.2
2015-07-07,0.2,0.2,0.2,0.2,0.2
2015-07-08,0.2,0.2,0.2,0.2,0.2
2015-07-09,0.2,0.2,0.2,0.2,0.2
2015-07-10,0.2,0.2,0.2,0.2,0.2
2015-07-13,0.2,0.2,0.2,0.2,0.2
2015-07-14,0.2,0.2,0.2,0.2,0.2
2015-07-15,0.2,0.2,0.2,0.2,0.2
2015-07-16,0.2,0.2,0.2,0.2,0.2
2015-07-17,0.2,0.2,0.2,0.2,0.2
2015-07-20,0.2,0.2,0.2,0.2,0.2
2015-07-21,0.2,0.2,0.2,0.2,0.2
2015-07-22,0.2,0.2,0.2,0.2,0.2
2015-07-23,0.2,0.2,0.2,0.2,0.2
2015-07-24,0.2,0.2,0.2,0.2,0.2
2015-07-27,0.2,0.2,0.2,0.2,0.2
2015-07-28,0.2,0.2,0.2,0.2,0.2
2015-07-29,0.2,0.2,0.2,0.2,0.2
2015-07-30,0.2,0.2,0.2,0.2,0.2
2015-07-31,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-03,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-04,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-05,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-06,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-07,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-10,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-11,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-12,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-13,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-14,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-17,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-18,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-19,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-20,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-21,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-24,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-25,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-26,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-27,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-28,0.14077698712126413,0.10916974340068272,0.29720419699877604,0.052849072479277094,0.4
2015-08-31,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-01,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-02,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-07,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-08,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-09,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-10,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-11,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-14,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-15,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-16,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-17,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-18,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-21,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-22,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-23,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-24,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-25,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-28,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-29,0.0640142758206548,0.09043027717180026,0.4,0.045555447007521226,0.3999999999999871
2015-09-30,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-08,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-09,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-12,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-13,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-14,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-15,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-16,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-19,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-20,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-21,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-22,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-23,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-26,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-27,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-28,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-29,0.09024089561737322,0.05619239724660568,0.4,0.05356670713602068,0.39999999999999963
2015-10-30,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-02,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-03,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-04,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-05,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-06,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-09,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-10,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-11,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-12,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-13,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-16,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-17,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-18,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-19,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-20,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-23,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-24,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-25,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-26,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-27,0.0639701297180396,0.05077363992943207,0.4,0.08525623035254146,0.39999999999998315
2015-11-30,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-01,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-02,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-03,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-04,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-07,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-08,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-09,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-10,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-11,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-14,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-15,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-16,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-17,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-18,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-21,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-22,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-23,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-24,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-25,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-28,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-29,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-30,0.0,1.2272305451575643e-17,0.39999999999999997,0.4,0.20000000000000007
2015-12-31,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-04,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-05,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-06,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-07,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-08,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-11,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-12,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-13,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-14,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-15,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-18,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-19,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-20,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-21,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-22,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-25,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-26,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-27,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-28,0.08086804086391201,0.06375640760975435,0.4,0.055375551519259464,0.4
2016-01-29,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-01,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-02,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-03,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-04,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-05,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-15,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-16,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-17,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-18,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-19,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-22,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-23,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-24,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-25,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-26,0.15492208315127695,0.023403797838379717,0.39999999983712475,0.02167411917906299,0.39999999999415564
2016-02-29,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-01,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-02,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-03,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-04,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-07,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-08,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-09,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-10,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-11,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-14,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-15,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-16,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-17,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-18,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-21,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-22,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-23,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-24,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-25,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-28,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-29,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-30,0.014650268144304162,0.024499883381168274,0.39999999999999897,0.16084984847452777,0.4
2016-03-31,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-01,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-05,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-06,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-07,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-08,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-11,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-12,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-13,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-14,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-15,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-18,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-19,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-20,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-21,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-22,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-25,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-26,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-27,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-28,0.0,0.0,0.4,0.4,0.19999999999999998
2016-04-29,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-03,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-04,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-05,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-06,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-09,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-10,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-11,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-12,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-13,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-16,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-17,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-18,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-19,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-20,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-23,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-24,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-25,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-26,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-27,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-30,7.757919228897728e-19,1.0275840464891038e-18,0.2756636524649477,0.3243363475350523,0.4
2016-05-31,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-01,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-02,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-03,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-06,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-07,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-08,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-13,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-14,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-15,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-16,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-17,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-20,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-21,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-22,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-23,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
2016-06-24,0.0950771970175573,0.11460680913100241,0.3999999999999996,0.08014257622425147,0.3101734176271892
